"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21746184","Active","SFD","3901 BENNETT Dr","4902","$99,000","3","1","0","Ips","GATEWAY WEST","0","1LEVL","NONE","","950","No","950","90","EXPL01"
"1","21746984","Active","SFD","4308 Exmoor Ct","4902","$114,900","3","2","0","PikeTwp","WEDGEWOOD","1","1LEVL","ATTACH","1","1,396","No","1,396","28","CESC04"
"1","21743937","Active","CND","8830 Yardley Ct Unit#206","4902","$123,000","2","2","0","PikeTwp","NO SUBDIVISION","1","1LEVL","DETATCH","1","1,175","No","1,175","113","PDIG01"
"1","21755387","Active","SFD","4314 DABNY Dr","4902","$145,000","3","1","1","Ips","WEDGEWOOD","0","1LEVL","ATTACH","1","1,068","No","1,068","39","SCBA01"
"1","21738401","Active","CND","7163 Caversham Pl","4902","$199,500","2","2","2","PikeTwp","WESTBOURNE","1","3LEVL","ATTACH","2","1,800","No","1,800","75","LDEG01"
"1","21750855","Active","SFD","3040 W 79th St","4902","$240,000","4","2","0","PikeTwp","NO SUBDIVISION","1","BILVL","ATTACH","2","2,632","No","2,632","35","MSWS01"
"1","21754961","Active","SFD","4417 Primrose Ave","4903","$62,000","3","1","0","Ips","MAPLE DOWNS","0","2LEVL","OTHER","","1,040","Yes","1,760","7","JUDO01"
"1","21754759","Active","CND","910 PARK CENTRAL S DR Dr Unit#D","4903","$67,000","1","1","1","Washington","PARK HOOVER VILLAGE","0","1LEVL","NONE","","1,050","No","1,050","60","TUCK14"
"1","21750222","Active","SFD","420 W 39th St","4903","$105,000","2","1","0","Ips","H E & A PHELPS","0","1LEVL","NONE","","882","Yes","1,542","65","WYNK01"
"1","21743949","Active","CND","8503 Canterbury Sq W Unit#A","4903","$116,000","2","2","0","Washington","CANTERBURY CONDOMINIUM","0","1LEVL","NONE","","1,175","No","1,175","111","TUCK10"
"1","21738081","Active","SFD","409 Harvard Pl","4903","$140,900","3","2","0","Ips","MAPLE HEIGHTS","1","1LEVL","NONE","","900","Yes","1,350","125","KWIN05"
"1","21753134","Active","SFD","6871 N Rural St","4903","$149,900","3","2","0","Washington","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,025","No","1,025","7","KWIN05"
"1","21746570","Active","SFD","4958 N Crittenden","4903","$162,900","2","1","0","Ips","BELLAIRE","1","1LEVL","NONE","","936","Yes","1,820","97","RMAC01"
"1","21749892","Active","SFD","1520 E 72nd St","4903","$164,800","3","2","1","Washington","RAVENSWOOD","0","2LEVL","DETATCH","1","1,636","No","1,636","18","JRMG01"
"1","21743418","Active","SFD","3920 Winthrop Ave","4903","$169,000","4","1","0","Ips","HAMMONDS","1","2LEVL","NONE","","1,720","Yes","2,536","114","KWIN05"
"1","21750325","Active","SFD","4422 Ralston Ave","4903","$172,000","3","1","0","Ips","MAPLE DOWNS","0","2LEVL","NONE","","1,440","Yes","2,160","72","SLRG01"
"1","21754410","Active","SFD","5088 Crittenden Ave","4903","$172,900","2","1","0","Ips","BELLAIRE","1","1LEVL","NONE","","960","Yes","1,680","-23","EZST01"
"1","21752235","Active","SFD","4935 N Indianola Ave","4903","$175,000","2","1","0","Ips","MAYFAIR","0","1LEVL","NONE","","648","Yes","1,296","69","TUCK10"
"1","21754325","Active","SFD","5062 Evanston Ave","4903","$179,900","2","1","0","Ips","BELLAIRE","0","1LEVL","DETATCH","1","837","Yes","1,674","67","KWIN04"
"1","21752033","Active","CND","9574 Cadbury Cir Unit#36","4903","$179,900","2","2","0","Washington","HOMESTEAD LAKES","1","1LEVL","ATTACH","2","1,442","No","1,442","67","EVRR01"
"1","21754230","Active","SFD","250 W 42ND St","4903","$185,000","3","1","1","Ips","BOSSONS SENATE AVE","1","2LEVL","NONE","","1,550","Yes","2,096","66","HNZR01"
"1","21752232","Active","SFD","4914 Evanston Ave","4903","$185,000","2","1","1","Ips","BELLAIRE","0","1LEVL","DETATCH","2","960","Yes","1,878","69","TUCK10"
"1","21755115","Active","SFD","5616 Victoria Dr","4903","$189,900","3","2","0","Washington","ENRIGHT'S","0","1LEVL","DETATCH","2","1,888","No","1,888","37","ALAC01"
"1","21751377","Active","CND","2217 Colfax Ln","4903","$189,900","3","2","1","Washington","TOWNE PARK","0","2LEVL","ATTACH","2","1,423","No","1,423","76","ATLA01"
"1","21744604","Active","CND","3411 Admiralty Ln","4903","$204,900","2","2","0","Washington","SYLVAN RIDGE","1","1LEVL","ATTACH","2","1,314","Yes","2,628","108","MCNU01"
"1","21744190","Active","SFD","4234 Guilford Ave","4903","$215,000","3","1","0","Ips","WOODCROFT","0","1HALF","NONE","","1,341","Yes","2,094","111","RMAC01"
"1","21752146","Active","SFD","8659 Meridian Square Dr","4903","$239,900","3","3","1","Washington","TOWNHOMES AT MERIDIAN SQUARE","1","3LEVL","ATTACH","2","1,824","Yes","2,736","68","KWIN01"
"1","21745920","Active","CND","1061 Millwood Ct","4903","$259,500","2","3","0","Washington","THE OVERLOOK AT WILLIAMS CREEK","1","1LEVL","ATTACH","2","1,480","Yes","2,960","102","TUCK10"
"1","21750600","Active","SFD","9450 N Park Ave","4903","$275,000","2","1","1","Washington","COLLEGE CREST","1","2LEVL","DETATCH,OTHER,TANDM","4+","2,152","No","2,152","69","BHHS01"
"1","21751459","Active","SFD","4547 Evanston Ave","4903","$284,890","3","1","1","Ips","MONTROSE","0","2LEVL","OTHER","","1,320","Yes","1,980","66","URE 01"
"1","21745731","Active","SFD","1032 Stallion Ct","4903","$294,900","2","2","0","Washington","GRANDVIEW PARK","0","1LEVL","ATTACH","2","1,740","No","1,740","103","HMSR01"
"1","21751216","Active","SFD","1515 E 69th St","4903","$299,000","3","3","0","Washington","NO SUBDIVISION","0","3LEVL","DETATCH","2","2,216","Yes","3,324","76","CARP14"
"1","21754488","Active","SFD","5851 Haverford Ave","4903","$300,000","3","2","0","Ips","MAPLE LAWN","1","1HALF","ATTACH","2","2,061","Yes","2,548","65","BALD01"
"1","21752831","Active","SFD","1701 Kessler Blvd E Dr","4903","$312,950","3","2","0","Ips","NORTHDALE","1","1LEVL","DETATCH","2","1,614","No","1,614","64","TUCK31"
"1","21755232","Active","SFD","4026 Ruckle St","4903","$315,000","3","2","0","Ips","NORTHERN HEIGHTS","1","2LEVL","NONE","","1,502","Yes","2,204","56","TRBL01"
"1","21740901","Active","CND","7603 Newport Bay Dr E","4903","$329,000","3","2","1","Washington","NEWPORT BAY","1","1LOFT","BUILTIN","2","2,379","No","2,379","83","BHHS12"
"1","21748949","Active","SFD","567 W 77th Street North Dr","4903","$334,900","3","2","1","Washington","SPRING MILL RIDGE","2","1LEVL","ATTACH","3","1,898","Yes","3,424","88","CBKA01"
"1","21753079","Active","SFD","5750 N College Ave","4903","$339,000","3","2","0","Ips","BROADWAY TERRACE","1","2LEVL","ATTACH","2","1,555","Yes","2,266","66","PLCL01"
"1","21745735","Active","SFD","202 Blue Ridge Rd","4903","$380,000","4","2","0","Ips","BLUE RIDGE","1","2LEVL","BUILTIN","2","2,334","Yes","3,501","93","REAB01"
"1","21740350","Active","SFD","5856 Guilford Ave","4903","$414,900","3","2","0","Ips","FOREST HILLS","2","1HALF","DETATCH","2","1,920","Yes","2,528","121","TUCK03"
"1","21751369","Active","SFD","5941 N College Ave","4903","$419,000","3","2","1","Ips","STOELTING & PYES","1","2LEVL","DETATCH","2","1,680","Yes","2,436","76","EVRR01"
"1","21739111","Active","SFD","649 E 57TH St","4903","$449,952","3","2","1","Ips","LIGHT'S BELLEVUE","1","1HALF","DETATCH","2","2,400","Yes","3,556","129","KWIN01"
"1","21745692","Active","CND","6430 MERIDIAN Pkwy Unit#B","4903","$465,000","3","3","1","Washington","WOODMONT","1","1HALF","ATTACH","2","3,032","No","3,032","101","KWIN05"
"1","21734726","Active","SFD","3822 Ruckle St","4903","$499,000","4","2","1","Ips","MERIDIAN KESSLER","0","2LEVL","DETATCH","2","2,568","Yes","3,480","142","TUCK10"
"1","21746102","Active","SFD","4204 Statesmen Dr","4903","$499,900","2","4","0","Washington","SYCAMORE SPRINGS","1","2LEVL","ATTACH","2","2,975","Yes","4,070","90","TUCK14"
"1","21743480","Active","SFD","437 W 86th St","4903","$499,900","3","2","2","Washington","SURREY PARK","1","1HALF","ATTACH","3","2,511","No","2,511","115","ECOR01"
"1","21743467","Active","SFD","441 W 86th St","4903","$524,900","3","2","1","Washington","SURREY PARK","1","2LEVL","ATTACH","2","2,562","No","2,562","115","ECOR01"
"1","21743424","Active","SFD","445 W 86th St","4903","$524,900","3","3","1","Washington","SURREY PARK","1","2LEVL","ATTACH","2","2,530","No","2,530","115","ECOR01"
"1","21751513","Active","SFD","3732 E 71ST St","4903","$599,900","5","4","0","Washington","GRAVES SYLVAN RIDGE","2","2LEVL","ATTACH","3","3,603","Yes","4,905","72","CESC04"
"1","21744555","Active","SFD","4539 N Delaware St","4903","$599,900","4","3","0","Ips","NEWELLS NORTH PLACE","1","2LEVL","ATTACH","2","2,272","Yes","2,840","109","TUCK10"
"1","21742514","Active","SFD","415 Round Hill Rd","4903","$670,000","5","3","1","Washington","SOMERSET HILLS","1","1LOFT","ATTACH","2","4,025","No","4,025","118","TUCK14"
"1","21746717","Active","SFD","8620 WILLIAMSHIRE Dr","4903","$724,900","3","2","2","Washington","WILLIAMSHIRE","2","2LEVL","ATTACH","3","4,129","Yes","5,338","95","TUCK10"
"1","21744314","Active","SFD","6190 N Meridian St","4903","$744,900","5","3","1","Ips","WARFLEIGH","2","2LEVL","DETATCH","3","3,552","Yes","5,224","108","TUCK14"
"1","21739899","Active","SFD","410 Somerset Dr W","4903","$849,900","5","4","3","Washington","SOMERSET HILLS","2","2LEVL","ATTACH","3","5,218","Yes","7,533","124","ECOR01"
"1","21738663","Active","SFD","6650 Dover Rd","4903","$949,900","7","6","1","Washington","ALLISON ESTATES","2","2LEVL","ATTACH","3","4,481","Yes","7,163","131","KWIN01"
"1","21751957","Active","SFD","8020 N Meridian St","4903","$1,050,000","4","3","1","Ips","MERIDIAN HILLS","2","2LEVL","ATTACH","2","3,316","No","3,316","31","TRBL01"
"1","21744010","Active","SFD","7365 N Illinois St","4903","$1,250,000","5","4","1","Washington","MERIDIAN HILLS","1","2LEVL","CARPORT,DETATCH","3","4,864","No","4,864","111","BHHS01"
"1","21742004","Active","SFD","733 Pine Dr","4903","$1,650,000","5","5","2","Washington","CEDAR KNOLLS","1","2LEVL","ATTACH","3","6,849","Yes","7,759","116","TUCK14"
"1","21751211","Active","SFD","7540 E 47th St","4904","$78,900","2","1","0","LawrnceTP","WILMINGTON PARK","0","1LEVL","DETATCH","2","812","No","812","69","RURG01"
"1","21749722","Active","SFD","7110 E 43rd St","4904","$85,000","3","1","0","LawrnceTP","IMPERIAL GARDENS","0","1LEVL","DETATCH","2","988","No","988","67","TREP01"
"1","21751254","Active","CND","5153 N Arlington Ave","4904","$90,000","3","2","1","Ips","BRENDONSHIRE COURT","1","2HALF","DETATCH","1","1,640","Yes","2,220","67","MSWS01"
"1","21752240","Active","SFD","4468 Barnor Dr","4904","$95,300","3","2","0","Ips","GLICKS SHERIDAN HEIGHTS","0","TRILV","DETATCH","2","1,680","No","1,680","61","DALS01"
"1","21743629","Active","SFD","4910 BARLOW Dr Unit#0","4904","$99,900","2","1","0","LawrnceTP","HARRISON PARK","0","1LEVL","DETATCH","2","744","No","744","115","NORT01"
"1","21744441","Active","SFD","5270 KERCHEVAL Dr","4904","$112,000","3","2","0","LawrnceTP","BROOKSIDE PARK","1","1LEVL","OTHER","","1,492","No","1,492","110","HILG01"
"1","21752149","Active","SFD","9956 Kramer Ct","4904","$125,000","4","1","1","LawrnceTP","GLICKS EAST 38TH ST ADD","1","1LEVL","ATTACH","1","1,217","No","1,217","58","TRBL01"
"1","21749152","Active","SFD","3660 Alsace Dr","4904","$135,000","3","1","1","LawrnceTP","NORTH EASTWOOD","0","TRILV","NONE","","1,645","No","1,645","25","AKOP01"
"1","21752317","Active","SFD","11442 E 63rd St","4904","$139,000","3","2","1","LawrnceTP","NO SUBDIVISION","0","1LEVL","DETATCH","1","1,816","Yes","2,532","72","SMBR01"
"1","21752830","Active","SFD","4031 N Butler Ave","4904","$170,000","3","2","0","Ips","MAPLE HILL","0","1LEVL","NONE","","1,400","No","1,400","67","FARE01"
"1","21735941","Active","CND","5323 Whisperwood Ln","4904","$220,000","3","3","0","LawrnceTP","WINDRIDGE","1","1HALF","ATTACH","2","2,269","No","2,269","138","CESC04"
"1","21748564","Active","SFD","9205 Brunson Run","4904","$260,000","3","2","1","LawrnceTP","BRUNSON ACRES","1","2LEVL","ATTACH","2","2,359","No","2,359","7","KWIN04"
"1","21735981","Active","CND","5401 Greenwillow Rd","4904","$265,000","4","3","1","Ips","WINDRIDGE","2","TRILV","ATTACH","2","3,779","No","3,779","119","TUCK04"
"1","21751391","Active","SFD","5840 Devington Cir","4904","$282,990","3","2","1","LawrnceTP","1ST DEVINGTON","0","2LEVL","ATTACH","2","1,822","Yes","2,822","76","URE 01"
"1","21752970","Active","SFD","9235 Hawley Dr","4904","$288,535","3","2","1","LawrnceTP","RESIDENCES AT LAWRENCE VILLAGE","0","2LEVL","ATTACH","2","1,797","No","1,797","67","FRMN01"
"1","21754566","Active","SFD","9304 Hawkins Rd","4904","$294,923","3","2","1","LawrnceTP","RESIDENCES AT LAWRENCE VILLAGE","0","2LEVL","ATTACH","2","1,797","No","1,797","61","FRMN01"
"1","21751232","Active","SFD","7433 Avalon Trail Rd","4904","$299,999","5","2","1","LawrnceTP","AVALON TRAILS","1","2LEVL","ATTACH","2","2,592","Yes","3,888","71","SSRI01"
"1","21752952","Active","SFD","9231 Hawley Dr","4904","$301,731","3","2","1","LawrnceTP","RESIDENCES AT LAWRENCE VILLAGE","0","2LEVL","ATTACH","2","1,979","No","1,979","67","FRMN01"
"1","21742584","Active","CND","8061 Lower Bay Ln Unit#1","4904","$355,000","3","2","2","LawrnceTP","BACKBAY HORIZON PROPERTY REGIME","2","MULTI","ATTACH","2","2,484","Yes","3,320","118","TUCK07"
"1","21743205","Active","SFD","10404 E 46th St","4904","$379,900","3","1","1","LawrnceTP","NO SUBDIVISION","1","2LEVL","ATTACH,DETATCH","4+","2,430","Yes","3,645","116","RERG01"
"1","21744313","Active","SFD","11016 Ravenna Way","4904","$475,000","4","3","1","LawrnceTP","OAKLAND HILLS AT GEIST","1","3LEVL","ATTACH","3","3,219","Yes","4,794","26","TUCK04"
"1","21743626","Active","SFD","8646 STURGEN BAY Ln","4904","$475,000","5","5","0","LawrnceTP","ADMIRALS SOUND","2","3LEVL","ATTACH","3","3,993","Yes","5,361","72","TRBL01"
"1","21728156","Active","SFD","6245 Macatuck Dr","4904","$499,500","4","3","1","LawrnceTP","AVALON HILLS","3","1LEVL","ATTACH","2","2,688","Yes","3,720","142","REMD01"
"1","21754327","Active","SFD","6674 Cherbourg Cir","4904","$550,000","5","3","1","LawrnceTP","LAKE CHARLEVOIX","1","3LEVL","ATTACH","3","2,688","Yes","3,864","50","GOGR01"
"1","21755031","Active","SFD","9319 SANDBURY Rd","4904","$749,900","4","4","1","LawrnceTP","THE SANCTUARY","2","4LEVL","ATTACH","3","4,289","Yes","6,230","57","KWIN05"
"1","21744559","Active","SFD","6325 LAWRENCE Dr","4904","$799,000","4","3","1","LawrnceTP","BRENDONWOOD","2","MULTI","ATTACH","3","4,105","Yes","5,653","109","TUCK10"
"1","21754927","Active","SFD","3291 N Whittier Pl","4905","$26,750","3","1","0","Ips","ARLINGTON WOODS","0","1LEVL","NONE","","1,008","No","1,008","61","RNIN01"
"1","21750987","Active","SFD","6029 E 24TH St","4905","$62,900","3","1","0","Ips","WINDSOR VILLAGE","0","1LEVL","ATTACH","","1,166","No","1,166","78","KWIN05"
"1","21739317","Active","SFD","5334 Burgess Ave","4905","$68,000","2","1","0","Ips","HUNTERS UNIVERSITY HOME","0","2LEVL","NONE","","1,792","No","1,792","25","WYNK01"
"1","21751153","Active","SFD","431 S Franklin Rd","4905","$79,900","3","1","0","WarrenTwp","NO SUBDIVISION","0","1LEVL","NONE","","720","No","720","76","CARP03"
"1","21752172","Active","SFD","74 S Kitley Ave","4905","$84,900","2","1","0","WarrenTwp","CLIFFORD MORROWS EAST IRVINGTON ADD","0","1LEVL","DETATCH","1","1,001","Yes","1,752","72","REDS01"
"1","21737844","Active","SFD","328 S Grand Ave","4905","$94,900","3","2","0","Ips","MYERS UNIVERSITY PLACE","0","1HALF","NONE","","1,772","Yes","2,372","137","WITT01"
"1","21751485","Active","CND","1937 N Bridgton Ct","4905","$99,900","3","2","1","WarrenTwp","CHATHAM WALK","0","2LEVL","DETATCH","2","1,656","Yes","2,424","69","KWIN05"
"1","21752587","Active","SFD","3511 N Richardt Ave","4905","$105,000","3","1","1","Ips","GLICKS FRANKLIN RD ADD","0","1LEVL","ATTACH","1","1,840","No","1,840","67","TRBL01"
"1","21750835","Active","SFD","447 S Audubon Rd","4905","$112,500","4","2","0","Ips","MYERS SUB","0","1LEVL","NONE","","1,422","No","1,422","80","CARP06"
"1","21752662","Active","SFD","7806 SOUTER Dr","4905","$125,000","3","1","0","Ips","EASTWOOD","1","1LEVL","ATTACH","1","1,140","No","1,140","69","FVST01"
"1","21754997","Active","SFD","2010 Caribbean Dr","4905","$129,900","3","2","1","WarrenTwp","HOLIDAY MANOR","0","1LEVL","ATTACH","2","1,829","No","1,829","61","EZST01"
"1","21752684","Active","SFD","7305 E 13TH St","4905","$165,000","3","2","1","WarrenTwp","IRVING RIDGE","1","1LEVL","ATTACH","2","1,564","Yes","2,509","33","TUCK03"
"1","21752404","Active","SFD","5240 E 10th St","4905","$174,000","2","1","0","Ips","EMERSON HIGHLANDS","1","1LEVL","DETATCH","2","938","Yes","1,876","71","ASRE01"
"1","21754588","Active","SFD","960 N Graham Ave","4905","$199,000","3","1","0","WarrenTwp","A V BROWNS ELLENBERGER PARK","1","2LEVL","DETATCH","2","1,648","Yes","2,440","62","KWIN01"
"1","21745533","Active","SFD","2833 Pointe Harbour Dr","4905","$207,900","3","2","0","WarrenTwp","The Pointe","0","1LEVL","ATTACH","2","1,410","No","1,410","104","HMSR01"
"1","21746098","Active","SFD","2832 Pointe Harbor Dr","4905","$214,900","4","2","0","WarrenTwp","The Pointe","0","1LEVL","ATTACH","2","1,583","No","1,583","101","HMSR01"
"1","21744439","Active","SFD","2913 Pointe Harbor Dr","4905","$228,018","3","2","0","WarrenTwp","The Pointe","0","1LEVL","ATTACH","2","1,583","No","1,583","110","HMSR01"
"1","21742547","Active","SFD","701 N Emerson Ave","4905","$247,500","3","2","0","Ips","EMERSON AVE ADD","0","2LEVL","DETATCH","2","1,525","No","1,525","119","GOFI01"
"1","21743908","Active","SFD","403 S Franklin Rd","4905","$279,900","5","2","1","WarrenTwp","NO SUBDIVISION","1","2LEVL","DETATCH","3","2,820","Yes","3,290","112","VITA01"
"1","21748836","Active","SFD","2065 S LICK CREEK Dr","4905","$297,500","3","2","0","WarrenTwp","SILVER HILLS ESTATES","1","2LEVL","DETATCH,MULTI","4+","2,038","Yes","3,048","90","TUCK08"
"1","21750732","Active","SFD","220 S Post Rd","4905","$377,700","5","2","0","WarrenTwp","NO SUBDIVISION","2","2LEVL","ATTACH","2","2,964","Yes","3,364","80","PDIG01"
"1","21751771","Active","CND","6503 Waybridge Ct","4906","$184,900","2","2","0","FranklnTP","EMERSON WOODS","1","1LEVL","ATTACH","2","1,635","No","1,635","75","TITN01"
"1","21744956","Active","SFD","10170 E Southeastern Ave","4906","$221,890","3","2","0","FranklnTP","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,436","No","1,436","108","OKBA01"
"1","21755410","Active","SFD","7422 Troon Dr","4906","$224,900","3","2","0","FranklnTP","MUIRFIELD","0","TRILV","ATTACH,OTHER","2","1,664","Yes","2,106","14","MEHR01"
"1","21749912","Active","SFD","7901 S Franklin Rd","4906","$224,900","4","2","1","FranklnTP","NO SUBDIVISION","1","1LEVL","ATTACH","3","2,274","No","2,274","55","KWIN04"
"1","21749030","Active","SFD","8711 Faulkner Dr","4906","$248,387","2","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,596","No","1,596","89","HMSR01"
"1","21754824","Active","SFD","8726 Faulkner Dr","4906","$259,437","2","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,595","No","1,595","61","HMSR01"
"1","21745094","Active","SFD","5432 Orwell Ct","4906","$289,900","3","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,822","No","1,822","107","HMSR01"
"1","21746049","Active","SFD","5449 Orwell Ct","4906","$304,900","3","2","1","FranklnTP","VILLAGE AT NEW BETHEL","0","2LEVL","ATTACH","2","2,234","No","2,234","101","HMSR01"
"1","21744038","Active","SFD","7220 Wooden Grange Dr","4906","$310,726","3","2","0","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","2","1,874","No","1,874","72","HMSR01"
"1","21742873","Active","SFD","7136 Wooden Grange Dr","4906","$319,900","3","2","0","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","2","1,942","No","1,942","117","HMSR01"
"1","21752219","Active","SFD","8312 Hunters Meadow Ct","4906","$335,000","4","2","1","FranklnTP","MEADOW BEND","0","2LEVL","ATTACH","3","2,647","Yes","3,805","72","JCDR01"
"1","21743719","Active","SFD","7201 Wooden Grange Dr","4906","$361,586","3","2","1","FranklnTP","Villas at Birchwood Park","1","1LEVL","ATTACH","2","2,477","No","2,477","114","HMSR01"
"1","21754709","Active","SFD","6655 Flowstone Way","4906","$415,000","2","2","0","FranklnTP","STONE POINTE","1","1LEVL","ATTACH","3","2,819","No","2,819","62","TOM 01"
"1","21747197","Active","SFD","6956 Highland Ridge Ct","4906","$543,000","4","2","0","FranklnTP","SIMION ESTATES","3","1LEVL","ATTACH,TANDM","2","2,656","No","2,656","90","SIMR01"
"1","21752644","Active","CND","4219 Foxglove Trce","4907","$84,900","2","1","1","PerryTwp","THE TIMBERS II HORIZONTAL PROPERTY REGIME","1","2LEVL","CARPORT","1","1,126","No","1,126","65","EXPL01"
"1","21743698","Active","SFD","2235 E Werges Ave","4907","$185,000","3","2","0","PerryTwp","SOMERSET","0","1LEVL","ATTACH","2","1,550","No","1,550","110","KWIN05"
"1","21742929","Active","SFD","336 W Thompson Rd","4907","$189,000","3","1","1","PerryTwp","BIXLER","0","1LEVL","ATTACH","2","1,232","No","1,232","62","RNIN01"
"1","21750203","Active","SFD","3716 Wicker Rd","4907","$229,500","5","3","1","PerryTwp","NO SUBDIVISION","0","MULTI","DETATCH","2","3,104","No","3,104","65","CESC02"
"1","21750483","Active","SFD","732 E Epler Ave","4907","$251,990","3","2","0","PerryTwp","JOE SUDINGS ADDITION","0","1LEVL","ATTACH","2","2,000","No","2,000","84","OKBA01"
"1","21750470","Active","SFD","740 E Epler Ave","4907","$252,990","4","2","1","PerryTwp","JOE SUDINGS ADDITION","0","2LEVL","ATTACH","2","2,259","No","2,259","84","OKBA01"
"1","21739501","Active","SFD","8345 Flicker Ct","4907","$299,000","3","2","1","PerryTwp","RICHMOND HILL","0","1LEVL","ATTACH","2","1,420","Yes","2,840","129","PDIG01"
"1","21728048","Active","SFD","6630 Ventnor Ln","4907","$419,678","3","2","1","PerryTwp","PARKE PLACE","1","1LEVL","ATTACH","2","1,990","No","1,990","136","BRGR01"
"1","21748928","Active","SFD","3454 Bradford Dr","4908","$87,900","3","1","0","DecaturTP","MAYFLOWER VILLAGE","0","1LEVL","NONE","","936","No","936","90","TOWR01"
"1","21751091","Active","SFD","3402 Carr Ave","4908","$104,900","3","1","0","DecaturTP","MAYWOOD MANOR","0","1LEVL","ATTACH","3","1,093","No","1,093","79","LARN01"
"1","21750719","Active","SFD","1021 N Berwick Ave","4909","$49,000","0","1","0","Ips","ALTON PLACE","0","1LEVL","NONE","","886","No","886","62","EXPL01"
"1","21750072","Active","SFD","2010 N EXETER Ave","4909","$49,500","2","1","0","Ips","RAINBOW RIDGE","0","1LEVL","NONE","","736","No","736","83","KWIN05"
"1","21754580","Active","SFD","1150 N Goodlet Ave","4909","$62,000","2","1","0","Ips","CONCORDIA","0","1LEVL","NONE","","725","No","725","63","ELRG01"
"1","21740491","Active","SFD","3002 S RYBOLT Ave","4909","$62,000","3","1","1","WayneTwp","MARS HILL","1","1LEVL","DETATCH","2","1,230","No","1,230","40","DBKN01"
"1","21740172","Active","SFD","3041 S Rybolt Ave","4909","$62,000","2","1","0","WayneTwp","MARS HILL","0","1LEVL","NONE","","1,034","No","1,034","125","WILM01"
"1","21752030","Active","SFD","2641 S Mcclure St","4909","$72,500","2","1","0","WayneTwp","MARS HILL","0","1LEVL","DETATCH","2","1,052","Yes","1,312","74","DUBO01"
"1","21755111","Active","SFD","1717 WINFIELD Ave","4909","$75,000","3","1","0","Ips","WEST HAVEN","0","1LEVL","DETATCH","2","672","Yes","1,344","33","RMAC01"
"1","21746067","Active","SFD","21 S Warman Ave","4909","$75,000","6","2","0","Ips","CARPENTERS HOME PLACE","0","1LEVL","OTHER","","1,536","Yes","1,788","77","JPTM01"
"1","21751753","Active","SFD","1202 Groff Ave","4909","$80,000","2","1","0","Ips","ELLA STOUTS","0","1LEVL","DETATCH","1","768","Yes","1,536","75","MASP01"
"1","21754954","Active","SFD","350 S Roena St","4909","$83,000","2","1","0","WayneTwp","NO SUBDIVISION","0","1LEVL","NONE","","748","No","748","50","SERL01"
"1","21749050","Active","SFD","1104 N Berwick Ave","4909","$84,500","2","1","0","Ips","RAINBOW RIDGE","0","1LEVL","DETATCH","1","713","No","713","89","ELRG01"
"1","21749020","Active","SFD","2412 foltz St","4909","$86,750","2","1","0","WayneTwp","MARS HILL","0","1LEVL","NONE","","720","No","720","89","ELRG01"
"1","21752096","Active","SFD","16 S Harris Ave","4909","$95,000","4","2","0","Ips","RUTH HARRIS","0","2LEVL","NONE","","1,512","Yes","2,268","41","DALS01"
"1","21737379","Active","CND","2991 HORSESHOE BEND Dr Unit#B","4909","$95,000","2","1","0","WayneTwp","EAGLE CREST","0","1LEVL","CARPORT","1","960","No","960","118","JNHM01"
"1","21746191","Active","SFD","1429 S WHITCOMB Ave","4909","$99,000","3","1","0","WayneTwp","SUNSET PARK","0","1LEVL","NONE","","910","No","910","60","EXPL01"
"1","21746190","Active","SFD","613 MANHATTAN Ave","4909","$99,000","3","1","0","WayneTwp","BILTMORE GARDENS","0","1LEVL","DETATCH","2","1,074","No","1,074","93","EXPL01"
"1","21746186","Active","SFD","4111 W 34TH St","4909","$99,000","3","1","0","Ips","GEORGETOWN VILLAGE","0","1LEVL","ATTACH","1","900","No","900","81","EXPL01"
"1","21746967","Active","SFD","1106 N Belmont Ave","4909","$119,900","4","2","0","Ips","CLARK'S ADDITION TO HAUGHVILLE","0","1LEVL","OTHER","","1,248","Yes","1,872","28","CESC04"
"1","21755160","Active","SFD","5144 W bertha","4909","$127,000","3","1","0","WayneTwp","WESTDALE","0","1LEVL","ATTACH","1","1,232","No","1,232","58","DAYN01"
"1","21750353","Active","SFD","5426 W 35th St","4909","$137,400","3","1","0","Ips","EAGLEDALE","0","2LEVL","NONE","","1,676","Yes","1,676","82","CAPC01"
"1","21750554","Active","SFD","2942 W New York St","4909","$269,485","2","2","1","Ips","Bolton Square at Central State","0","3LEVL","ATTACH","2","1,868","No","1,868","81","MIHI01"
"1","21751568","Active","SFD","2943 Bolton Square Blvd","4909","$281,040","2","2","1","Ips","Bolton Square at Central State","0","3LEVL","ATTACH","2","1,868","No","1,868","75","MIHI01"
